success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,time,line_1,line_2,line_3,rt,phase,stim_pos_y,stim_pos_x,first_stage,last_stage,show_money_val,p_o1,safe_val,o1_val,o2_val,o1_image,o2_image,safe_image,choice_image,key_press_num,choice,accept,outcome_reached,points_received,safe_val_base,safe_val_actual,p_trigger,trigger_val_base,trigger_val_actual,o1_trigger,safe_noise,trigger_noise,other_noise,matched_safe,gl_type,choice_number,trial_num,outcome_image,outcome_val,outcome_name,correct,key,practice_quiz_pct,practice_bonus_trial_points_avg,test_quiz_pct,test_bonus_trial_points_avg,stimulus,button_pressed
,evan-display-text,115,1174950,0.0-115.0,1,aug_19_2019,1716,Great job! You're half way through this part of the task.,,,10185.445,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,116,1183997,0.0-116.0,1,aug_19_2019,1716,,,,910.695,TEST,1,1,1,4,TRUE,0.8,-20,0,-70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,49,1,1,1,0,-20,-20,0.2,-70,-70,FALSE,0,0,0,FALSE,loss,4,114,,,,,,,,,,,
,evan-display-text,117,1186470,0.0-117.0,1,aug_19_2019,1716,The next set of games will all have positive points.,Collecting more of these will make your bonus larger.,,2472.075,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,118,1196257,0.0-118.0,1,aug_19_2019,1716,,,,1641.805,TEST,1,1,1,4,TRUE,0.2,20,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,90,20,20,0.8,90,90,FALSE,0,0,0,FALSE,gain,1,116,,,,,,,,,,,
,evan-run-trial,119,1205764,0.0-119.0,1,aug_19_2019,1716,,,,1353.46,TEST,1,1,1,4,TRUE,0.6,20,50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,49,1,1,1,50,20,20,0.6,50,50,TRUE,0,0,0,FALSE,gain,3,117,,,,,,,,,,,
,evan-run-trial,120,1211538,0.0-120.0,1,aug_19_2019,1716,,,,null,REW TEST 1,1,1,1,1,TRUE,0,20,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,null,null,null,null,null,,,,,,,,,,,,,118,,,,,,,,,,,
,evan-reward-quiz,121,1213338,0.0-121.0,1,aug_19_2019,1716,,,,1296.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Evan_Stimuli/Girl.png,90,GIRL,1,51,,,,,,
,evan-run-trial,122,1225697,0.0-122.0,1,aug_19_2019,1716,,,,4207.255,TEST,1,1,1,4,TRUE,0.4,20,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,1,70,20,20,0.4,70,70,TRUE,0,0,0,FALSE,gain,2,120,,,,,,,,,,,
,evan-run-trial,123,1236357,0.0-123.0,1,aug_19_2019,1716,,,,2519.115,TEST,1,1,1,4,TRUE,0.8,40,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,40,40,40,0.2,90,90,FALSE,0,0,0,FALSE,gain,4,121,,,,,,,,,,,
,evan-run-trial,124,1247066,0.0-124.0,1,aug_19_2019,1716,,,,2564.57,TEST,1,1,1,4,TRUE,0.2,15,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,0,15,15,0.2,70,70,TRUE,0,0,0,TRUE,gain,1,122,,,,,,,,,,,
,evan-run-trial,125,1258960,0.0-125.0,1,aug_19_2019,1716,,,,3760,TEST,1,1,1,4,TRUE,0.6,20,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,20,20,20,0.4,50,50,FALSE,0,0,0,FALSE,gain,3,123,,,,,,,,,,,
,evan-run-trial,126,1269385,0.0-126.0,1,aug_19_2019,1716,,,,2282.675,TEST,1,1,1,4,TRUE,0.4,20,90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,1,90,20,20,0.4,90,90,TRUE,0,0,0,FALSE,gain,2,124,,,,,,,,,,,
,evan-display-text,127,1274388,0.0-127.0,1,aug_19_2019,1716,Great work!.,Let's take a 5 second break.,,,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,128,1285800,0.0-128.0,1,aug_19_2019,1716,,,,3285.815,TEST,1,1,1,4,TRUE,0.4,45,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,45,45,45,0.6,70,70,FALSE,0,0,0,TRUE,gain,2,126,,,,,,,,,,,
,evan-run-trial,129,1298411,0.0-129.0,1,aug_19_2019,1716,,,,4466.565,TEST,1,1,1,4,TRUE,0.8,10,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,10,10,10,0.2,50,50,FALSE,0,0,0,TRUE,gain,4,127,,,,,,,,,,,
,evan-run-trial,130,1309421,0.0-130.0,1,aug_19_2019,1716,,,,2863.81,TEST,1,1,1,4,TRUE,0.8,40,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,40,40,40,0.2,70,70,FALSE,0,0,0,FALSE,gain,4,128,,,,,,,,,,,
,evan-run-trial,131,1322231,0.0-131.0,1,aug_19_2019,1716,,,,4670.685,TEST,1,1,1,4,TRUE,0.2,20,50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,20,20,20,0.2,50,50,TRUE,0,0,0,FALSE,gain,1,129,,,,,,,,,,,
,evan-run-trial,132,1334909,0.0-132.0,1,aug_19_2019,1716,,,,4531.79,TEST,1,1,1,4,TRUE,0.4,40,90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,40,40,40,0.4,90,90,TRUE,0,0,0,FALSE,gain,2,130,,,,,,,,,,,
,evan-run-trial,133,1344550,0.0-133.0,1,aug_19_2019,1716,,,,1501.53,TEST,1,1,1,4,TRUE,0.6,20,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,20,20,20,0.4,70,70,FALSE,0,0,0,FALSE,gain,3,131,,,,,,,,,,,
,evan-run-trial,134,1356377,0.0-134.0,1,aug_19_2019,1716,,,,3683.13,TEST,1,1,1,4,TRUE,0.4,55,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,1,0,55,55,0.6,90,90,FALSE,0,0,0,TRUE,gain,2,132,,,,,,,,,,,
,evan-display-text,135,1360390,0.0-135.0,1,aug_19_2019,1716,The next set of games will all have negative points.,Collecting more of these will make your bonus smaller.,,4012.04,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,136,1373023,0.0-136.0,1,aug_19_2019,1716,,,,4494,TEST,1,1,1,4,TRUE,0.4,-35,-90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,1,-90,-35,-35,0.4,-90,-90,TRUE,0,0,0,TRUE,loss,2,134,,,,,,,,,,,
,evan-run-trial,137,1378795,0.0-137.0,1,aug_19_2019,1716,,,,null,REW TEST 1,1,1,1,1,TRUE,0,40,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,null,null,null,null,null,,,,,,,,,,,,,135,,,,,,,,,,,
,evan-reward-quiz,138,1380491,0.0-138.0,1,aug_19_2019,1716,,,,1192.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Evan_Stimuli/Girl.png,70,GIRL,1,51,,,,,,
,evan-run-trial,139,1392457,0.0-139.0,1,aug_19_2019,1716,,,,3849.795,TEST,1,1,1,4,TRUE,0.6,-20,-50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,-20,-20,-20,0.6,-50,-50,TRUE,0,0,0,FALSE,loss,3,137,,,,,,,,,,,
,evan-run-trial,140,1403766,0.0-140.0,1,aug_19_2019,1716,,,,3153.645,TEST,1,1,1,4,TRUE,0.8,-10,0,-70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,-10,-10,-10,0.2,-70,-70,FALSE,0,0,0,TRUE,loss,4,138,,,,,,,,,,,
,evan-run-trial,141,1414876,0.0-141.0,1,aug_19_2019,1716,,,,2964.095,TEST,1,1,1,4,TRUE,0.6,-25,0,-70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,-25,-25,-25,0.4,-70,-70,FALSE,0,0,0,TRUE,loss,3,139,,,,,,,,,,,
,evan-run-trial,142,1425068,0.0-142.0,1,aug_19_2019,1716,,,,2062.185,TEST,1,1,1,4,TRUE,0.8,-40,-90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,-40,-40,-40,0.8,-90,-90,TRUE,0,0,0,FALSE,loss,4,140,,,,,,,,,,,
,evan-run-trial,143,1435010,0.0-143.0,1,aug_19_2019,1716,,,,1787.665,TEST,1,1,1,4,TRUE,0.6,-20,0,-90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,-20,-20,-20,0.4,-90,-90,FALSE,0,0,0,FALSE,loss,3,141,,,,,,,,,,,
,evan-run-trial,144,1444217,0.0-144.0,1,aug_19_2019,1716,,,,1064.22,TEST,1,1,1,4,TRUE,0.8,-40,-50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,49,1,1,1,-50,-40,-40,0.8,-50,-50,TRUE,0,0,0,TRUE,loss,4,142,,,,,,,,,,,
,evan-display-text,145,1449219,0.0-145.0,1,aug_19_2019,1716,Great work!.,Let's take a 5 second break.,,,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,146,1458947,0.0-146.0,1,aug_19_2019,1716,,,,1572.065,TEST,1,1,1,4,TRUE,0.8,-55,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,-55,-55,-55,0.8,-70,-70,TRUE,0,0,0,TRUE,loss,4,144,,,,,,,,,,,
,evan-run-trial,147,1470340,0.0-147.0,1,aug_19_2019,1716,,,,3239.075,TEST,1,1,1,4,TRUE,0.6,-20,0,-50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,49,1,1,2,-50,-20,-20,0.4,-50,-50,FALSE,0,0,0,TRUE,loss,3,145,,,,,,,,,,,
,evan-run-trial,148,1483418,0.0-148.0,1,aug_19_2019,1716,,,,4934.425,TEST,1,1,1,4,TRUE,0.6,-35,0,-90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,-35,-35,-35,0.4,-90,-90,FALSE,0,0,0,TRUE,loss,3,146,,,,,,,,,,,
,evan-run-trial,149,1495345,0.0-149.0,1,aug_19_2019,1716,,,,3776.465,TEST,1,1,1,4,TRUE,0.2,-15,-90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,-15,-15,-15,0.2,-90,-90,TRUE,0,0,0,TRUE,loss,1,147,,,,,,,,,,,
,evan-run-trial,150,1506186,0.0-150.0,1,aug_19_2019,1716,,,,2698.035,TEST,1,1,1,4,TRUE,0.8,-40,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,-40,-40,-40,0.8,-70,-70,TRUE,0,0,0,FALSE,loss,4,148,,,,,,,,,,,
,evan-run-trial,151,1511959,0.0-151.0,1,aug_19_2019,1716,,,,null,REW TEST 1,1,1,1,1,TRUE,0,40,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,null,null,null,null,null,,,,,,,,,,,,,149,,,,,,,,,,,
,evan-reward-quiz,152,1513626,0.0-152.0,1,aug_19_2019,1716,,,,1164.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Evan_Stimuli/Girl.png,50,GIRL,1,50,,,,,,
,evan-run-trial,153,1524369,0.0-153.0,1,aug_19_2019,1716,,,,2590.655,TEST,1,1,1,4,TRUE,0.2,-40,-90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,0,-40,-40,0.2,-90,-90,TRUE,0,0,0,FALSE,loss,1,151,,,,,,,,,,,
,evan-run-trial,154,1534061,0.0-154.0,1,aug_19_2019,1716,,,,1560.845,TEST,1,1,1,4,TRUE,0.4,-20,-50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,1,-50,-20,-20,0.4,-50,-50,TRUE,0,0,0,TRUE,loss,2,152,,,,,,,,,,,
,evan-display-text,155,1661013,0.0-155.0,1,aug_19_2019,1716,The next set of games will all have positive points.,Collecting more of these will make your bonus larger.,,126951.14,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,156,1670410,0.0-156.0,1,aug_19_2019,1716,,,,1263.975,TEST,1,1,1,4,TRUE,0.4,40,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,40,40,40,0.6,50,50,FALSE,0,0,0,FALSE,gain,2,154,,,,,,,,,,,
,evan-run-trial,157,1679952,0.0-157.0,1,aug_19_2019,1716,,,,1391.875,TEST,1,1,1,4,TRUE,0.8,20,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,49,1,1,1,70,20,20,0.8,70,70,TRUE,0,0,0,FALSE,gain,4,155,,,,,,,,,,,
,evan-run-trial,158,1690292,0.0-158.0,1,aug_19_2019,1716,,,,2186.345,TEST,1,1,1,4,TRUE,0.2,20,90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,0,20,20,0.2,90,90,TRUE,0,0,0,TRUE,gain,1,156,,,,,,,,,,,
,evan-run-trial,159,1701903,0.0-159.0,1,aug_19_2019,1716,,,,3460.445,TEST,1,1,1,4,TRUE,0.8,15,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,49,1,1,1,0,15,15,0.2,70,70,FALSE,0,0,0,TRUE,gain,4,157,,,,,,,,,,,
,evan-run-trial,160,1714214,0.0-160.0,1,aug_19_2019,1716,,,,4167.705,TEST,1,1,1,4,TRUE,0.4,40,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,2,90,40,40,0.6,90,90,FALSE,0,0,0,FALSE,gain,2,158,,,,,,,,,,,
,evan-run-trial,161,1726957,0.0-161.0,1,aug_19_2019,1716,,,,4594.43,TEST,1,1,1,4,TRUE,0.8,20,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,20,20,20,0.2,90,90,FALSE,0,0,0,TRUE,gain,4,159,,,,,,,,,,,
,evan-run-trial,162,1737751,0.0-162.0,1,aug_19_2019,1716,,,,2668.49,TEST,1,1,1,4,TRUE,0.8,40,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,40,40,40,0.2,50,50,FALSE,0,0,0,FALSE,gain,4,160,,,,,,,,,,,
,evan-display-text,163,1742754,0.0-163.0,1,aug_19_2019,1716,Great work!.,Let's take a 5 second break.,,,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,164,1754247,0.0-164.0,1,aug_19_2019,1716,,,,3335.11,TEST,1,1,1,4,TRUE,0.4,20,50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,20,20,20,0.4,50,50,TRUE,0,0,0,TRUE,gain,2,162,,,,,,,,,,,
,evan-run-trial,165,1765557,0.0-165.0,1,aug_19_2019,1716,,,,3154.34,TEST,1,1,1,4,TRUE,0.4,30,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,30,30,30,0.4,70,70,TRUE,0,0,0,TRUE,gain,2,163,,,,,,,,,,,
,evan-run-trial,166,1774916,0.0-166.0,1,aug_19_2019,1716,,,,1203.545,TEST,1,1,1,4,TRUE,0.6,20,90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,49,1,1,1,90,20,20,0.6,90,90,TRUE,0,0,0,FALSE,gain,3,164,,,,,,,,,,,
,evan-run-trial,167,1786510,0.0-167.0,1,aug_19_2019,1716,,,,3461.28,TEST,1,1,1,4,TRUE,0.6,20,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,49,1,1,2,50,20,20,0.4,50,50,FALSE,0,0,0,TRUE,gain,3,165,,,,,,,,,,,
,evan-run-trial,168,1797703,0.0-168.0,1,aug_19_2019,1716,,,,3037.095,TEST,1,1,1,4,TRUE,0.8,40,50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,40,40,40,0.8,50,50,TRUE,0,0,0,FALSE,gain,4,166,,,,,,,,,,,
,evan-run-trial,169,1809311,0.0-169.0,1,aug_19_2019,1716,,,,3460.06,TEST,1,1,1,4,TRUE,0.6,30,50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,30,30,30,0.6,50,50,TRUE,0,0,0,TRUE,gain,3,167,,,,,,,,,,,
,evan-run-trial,170,1820822,0.0-170.0,1,aug_19_2019,1716,,,,3354.385,TEST,1,1,1,4,TRUE,0.4,20,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,2,90,20,20,0.6,90,90,FALSE,0,0,0,FALSE,gain,2,168,,,,,,,,,,,
,evan-display-text,171,1824662,0.0-171.0,1,aug_19_2019,1716,The next set of games will all have negative points.,Collecting more of these will make your bonus smaller.,,3837.435,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
