success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,time,line_1,line_2,line_3,rt,phase,stim_pos_y,stim_pos_x,first_stage,last_stage,show_money_val,p_o1,safe_val,o1_val,o2_val,o1_image,o2_image,safe_image,choice_image,key_press_num,choice,accept,outcome_reached,points_received,safe_val_base,safe_val_actual,p_trigger,trigger_val_base,trigger_val_actual,o1_trigger,safe_noise,trigger_noise,other_noise,matched_safe,gl_type,choice_number,trial_num,outcome_image,outcome_val,outcome_name,correct,key,practice_quiz_pct,practice_bonus_trial_points_avg,test_quiz_pct,test_bonus_trial_points_avg,stimulus,button_pressed
,evan-run-trial,172,1834167,0.0-172.0,1,aug_19_2019,1716,,,,1366.365,TEST,1,1,1,4,TRUE,0.2,-15,-90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,-15,-15,-15,0.2,-90,-90,TRUE,0,0,0,TRUE,loss,1,170,,,,,,,,,,,
,evan-display-text,173,1840278,0.0-173.0,1,aug_19_2019,1716,Great job! You're three quarters of the way through this part of the task.,,,6108.98,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,174,1852197,0.0-174.0,1,aug_19_2019,1716,,,,3771.735,TEST,1,1,1,4,TRUE,0.4,-50,0,-90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,2,-90,-50,-50,0.6,-90,-90,FALSE,0,0,0,TRUE,loss,2,171,,,,,,,,,,,
,evan-run-trial,175,1862541,0.0-175.0,1,aug_19_2019,1716,,,,2209.75,TEST,1,1,1,4,TRUE,0.6,-40,0,-90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,49,1,1,2,-90,-40,-40,0.4,-90,-90,FALSE,0,0,0,FALSE,loss,3,172,,,,,,,,,,,
,evan-run-trial,176,1872899,0.0-176.0,1,aug_19_2019,1716,,,,2205.935,TEST,1,1,1,4,TRUE,0.6,-20,0,-50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,-20,-20,-20,0.4,-50,-50,FALSE,0,0,0,FALSE,loss,3,173,,,,,,,,,,,
,evan-run-trial,177,1884391,0.0-177.0,1,aug_19_2019,1716,,,,3351.6,TEST,1,1,1,4,TRUE,0.2,-55,0,-70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,-70,-55,-55,0.8,-70,-70,FALSE,0,0,0,TRUE,loss,1,174,,,,,,,,,,,
,evan-run-trial,178,1890163,0.0-178.0,1,aug_19_2019,1716,,,,null,REW TEST 1,1,1,1,1,TRUE,0,20,50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,null,null,null,null,null,,,,,,,,,,,,,175,,,,,,,,,,,
,evan-reward-quiz,179,1893676,0.0-179.0,1,aug_19_2019,1716,,,,3008.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Evan_Stimuli/Girl.png,0,GIRL,1,49,,,,,,
,evan-run-trial,180,1903559,0.0-180.0,1,aug_19_2019,1716,,,,1750.885,TEST,1,1,1,4,TRUE,0.4,-25,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,-25,-25,-25,0.4,-70,-70,TRUE,0,0,0,TRUE,loss,2,177,,,,,,,,,,,
,evan-run-trial,181,1914785,0.0-181.0,1,aug_19_2019,1716,,,,3091.04,TEST,1,1,1,4,TRUE,0.4,-30,0,-50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,2,-50,-30,-30,0.6,-50,-50,FALSE,0,0,0,TRUE,loss,2,178,,,,,,,,,,,
,evan-display-text,182,1919787,0.0-182.0,1,aug_19_2019,1716,Great work!.,Let's take a 5 second break.,,,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,183,1930615,0.0-183.0,1,aug_19_2019,1716,,,,2684.74,TEST,1,1,1,4,TRUE,0.8,-20,0,-50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,-20,-20,-20,0.2,-50,-50,FALSE,0,0,0,FALSE,loss,4,180,,,,,,,,,,,
,evan-run-trial,184,1941023,0.0-184.0,1,aug_19_2019,1716,,,,2259.095,TEST,1,1,1,4,TRUE,0.8,-40,0,-50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,49,1,1,1,0,-40,-40,0.2,-50,-50,FALSE,0,0,0,FALSE,loss,4,181,,,,,,,,,,,
,evan-run-trial,185,1951832,0.0-185.0,1,aug_19_2019,1716,,,,2666.4,TEST,1,1,1,4,TRUE,0.6,-35,0,-90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,-35,-35,-35,0.4,-90,-90,FALSE,0,0,0,TRUE,loss,3,182,,,,,,,,,,,
,evan-run-trial,186,1962960,0.0-186.0,1,aug_19_2019,1716,,,,2992.455,TEST,1,1,1,4,TRUE,0.8,-55,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,-55,-55,-55,0.8,-70,-70,TRUE,0,0,0,TRUE,loss,4,183,,,,,,,,,,,
,evan-run-trial,187,1974219,0.0-187.0,1,aug_19_2019,1716,,,,3130.525,TEST,1,1,1,4,TRUE,0.2,-20,0,-90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,-20,-20,-20,0.8,-90,-90,FALSE,0,0,0,FALSE,loss,1,184,,,,,,,,,,,
,evan-run-trial,188,1983494,0.0-188.0,1,aug_19_2019,1716,,,,1134.47,TEST,1,1,1,4,TRUE,0.4,-25,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,-25,-25,-25,0.4,-70,-70,TRUE,0,0,0,TRUE,loss,2,185,,,,,,,,,,,
,evan-run-trial,189,1995086,0.0-189.0,1,aug_19_2019,1716,,,,3444.08,TEST,1,1,1,4,TRUE,0.6,-20,0,-70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,-20,-20,-20,0.4,-70,-70,FALSE,0,0,0,FALSE,loss,3,186,,,,,,,,,,,
,evan-display-text,190,1998821,0.0-190.0,1,aug_19_2019,1716,The next set of games will all have positive points.,Collecting more of these will make your bonus larger.,,3733.97,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,191,2010484,0.0-191.0,1,aug_19_2019,1716,,,,3522.095,TEST,1,1,1,4,TRUE,0.8,20,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,20,20,20,0.2,90,90,FALSE,0,0,0,FALSE,gain,4,188,,,,,,,,,,,
,evan-run-trial,192,2019773,0.0-192.0,1,aug_19_2019,1716,,,,1141.43,TEST,1,1,1,4,TRUE,0.2,40,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,40,40,40,0.8,50,50,FALSE,0,0,0,FALSE,gain,1,189,,,,,,,,,,,
,evan-run-trial,193,2030467,0.0-193.0,1,aug_19_2019,1716,,,,2540.43,TEST,1,1,1,4,TRUE,0.4,20,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,1,0,20,20,0.6,50,50,FALSE,0,0,0,FALSE,gain,2,190,,,,,,,,,,,
,evan-run-trial,194,2041777,0.0-194.0,1,aug_19_2019,1716,,,,3160.21,TEST,1,1,1,4,TRUE,0.8,60,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,60,60,60,0.8,70,70,TRUE,0,0,0,TRUE,gain,4,191,,,,,,,,,,,
,evan-run-trial,195,2052269,0.0-195.0,1,aug_19_2019,1716,,,,2345.21,TEST,1,1,1,4,TRUE,0.2,40,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,40,40,40,0.8,50,50,FALSE,0,0,0,TRUE,gain,1,192,,,,,,,,,,,
,evan-run-trial,196,2065446,0.0-196.0,1,aug_19_2019,1716,,,,5036.835,TEST,1,1,1,4,TRUE,0.2,20,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,50,20,20,0.8,50,50,FALSE,0,0,0,FALSE,gain,1,193,,,,,,,,,,,
,evan-run-trial,197,2076357,0.0-197.0,1,aug_19_2019,1716,,,,2771.14,TEST,1,1,1,4,TRUE,0.2,60,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,60,60,60,0.8,70,70,FALSE,0,0,0,TRUE,gain,1,194,,,,,,,,,,,
,evan-display-text,198,2081360,0.0-198.0,1,aug_19_2019,1716,Great work!.,Let's take a 5 second break.,,,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,199,2087132,0.0-199.0,1,aug_19_2019,1716,,,,null,REW TEST 1,1,1,1,1,TRUE,0,20,90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,null,null,null,null,null,,,,,,,,,,,,,196,,,,,,,,,,,
,evan-reward-quiz,200,2089083,0.0-200.0,1,aug_19_2019,1716,,,,1446.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Evan_Stimuli/Girl.png,0,GIRL,1,52,,,,,,
,evan-run-trial,201,2100026,0.0-201.0,1,aug_19_2019,1716,,,,2798.17,TEST,1,1,1,4,TRUE,0.4,30,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,30,30,30,0.6,50,50,FALSE,0,0,0,TRUE,gain,2,198,,,,,,,,,,,
,evan-run-trial,202,2109468,0.0-202.0,1,aug_19_2019,1716,,,,1296.865,TEST,1,1,1,4,TRUE,0.2,40,0,50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,40,40,40,0.8,50,50,FALSE,0,0,0,TRUE,gain,1,199,,,,,,,,,,,
,evan-run-trial,203,2120843,0.0-203.0,1,aug_19_2019,1716,,,,3230.26,TEST,1,1,1,4,TRUE,0.4,30,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,30,30,30,0.4,70,70,TRUE,0,0,0,TRUE,gain,2,200,,,,,,,,,,,
,evan-run-trial,204,2126617,0.0-204.0,1,aug_19_2019,1716,,,,null,REW TEST 1,1,1,1,1,TRUE,0,20,70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,null,null,null,null,null,,,,,,,,,,,,,201,,,,,,,,,,,
,evan-reward-quiz,205,2128460,0.0-205.0,1,aug_19_2019,1716,,,,1338.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Evan_Stimuli/Girl.png,0,GIRL,1,51,,,,,,
,evan-run-trial,206,2134222,0.0-206.0,1,aug_19_2019,1716,,,,null,REW TEST 1,1,1,1,1,TRUE,0,40,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,null,null,null,null,null,,,,,,,,,,,,,203,,,,,,,,,,,
,evan-reward-quiz,207,2137370,0.0-207.0,1,aug_19_2019,1716,,,,2644.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stimuli/Evan_Stimuli/Scissors.png,0,SCISSORS,1,51,,,,,,
,evan-run-trial,208,2148234,0.0-208.0,1,aug_19_2019,1716,,,,2715.75,TEST,1,1,1,4,TRUE,0.2,40,0,90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,90,40,40,0.8,90,90,FALSE,0,0,0,FALSE,gain,1,205,,,,,,,,,,,
,evan-run-trial,209,2158525,0.0-209.0,1,aug_19_2019,1716,,,,2144.89,TEST,1,1,1,4,TRUE,0.6,40,0,70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,40,40,40,0.4,70,70,FALSE,0,0,0,FALSE,gain,3,206,,,,,,,,,,,
,evan-run-trial,210,2168817,0.0-210.0,1,aug_19_2019,1716,,,,2140.275,TEST,1,1,1,4,TRUE,0.4,40,50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,40,40,40,0.4,50,50,TRUE,0,0,0,FALSE,gain,2,207,,,,,,,,,,,
,evan-run-trial,211,2179427,0.0-211.0,1,aug_19_2019,1716,,,,2455.58,TEST,1,1,1,4,TRUE,0.6,40,90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,49,1,1,1,90,40,40,0.6,90,90,TRUE,0,0,0,FALSE,gain,3,208,,,,,,,,,,,
,evan-display-text,212,2181029,0.0-212.0,1,aug_19_2019,1716,The next set of games will all have negative points.,Collecting more of these will make your bonus smaller.,,1600.595,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,213,2191271,0.0-213.0,1,aug_19_2019,1716,,,,2101.645,TEST,1,1,1,4,TRUE,0.2,-20,0,-50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,-20,-20,-20,0.8,-50,-50,FALSE,0,0,0,FALSE,loss,1,210,,,,,,,,,,,
,evan-run-trial,214,2203031,0.0-214.0,1,aug_19_2019,1716,,,,3603.02,TEST,1,1,1,4,TRUE,0.6,-30,-50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,49,1,1,1,-50,-30,-30,0.6,-50,-50,TRUE,0,0,0,TRUE,loss,3,211,,,,,,,,,,,
,evan-run-trial,215,2215574,0.0-215.0,1,aug_19_2019,1716,,,,4419.425,TEST,1,1,1,4,TRUE,0.6,-30,-50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Pepper.png,50,2,0,3,-30,-30,-30,0.6,-50,-50,TRUE,0,0,0,TRUE,loss,3,212,,,,,,,,,,,
,evan-run-trial,216,2225515,0.0-216.0,1,aug_19_2019,1716,,,,1795.605,TEST,1,1,1,4,TRUE,0.2,-20,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,0,-20,-20,0.2,-70,-70,TRUE,0,0,0,FALSE,loss,1,213,,,,,,,,,,,
,evan-run-trial,217,2236876,0.0-217.0,1,aug_19_2019,1716,,,,3214.07,TEST,1,1,1,4,TRUE,0.4,-20,-50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,49,1,1,2,0,-20,-20,0.4,-50,-50,TRUE,0,0,0,FALSE,loss,2,214,,,,,,,,,,,
,evan-run-trial,218,2246349,0.0-218.0,1,aug_19_2019,1716,,,,1327.48,TEST,1,1,1,4,TRUE,0.2,-10,-50,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,-10,-10,-10,0.2,-50,-50,TRUE,0,0,0,TRUE,loss,1,215,,,,,,,,,,,
,evan-run-trial,219,2257777,0.0-219.0,1,aug_19_2019,1716,,,,3292.09,TEST,1,1,1,4,TRUE,0.8,-15,0,-90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,-15,-15,-15,0.2,-90,-90,FALSE,0,0,0,TRUE,loss,4,216,,,,,,,,,,,
,evan-display-text,220,2262779,0.0-220.0,1,aug_19_2019,1716,Great work!.,Let's take a 5 second break.,,,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,221,2273589,0.0-221.0,1,aug_19_2019,1716,,,,2668.24,TEST,1,1,1,4,TRUE,0.2,-20,-90,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,50,2,0,3,-20,-20,-20,0.2,-90,-90,TRUE,0,0,0,FALSE,loss,1,218,,,,,,,,,,,
,evan-run-trial,222,2284183,0.0-222.0,1,aug_19_2019,1716,,,,2452.54,TEST,1,1,1,4,TRUE,0.8,-10,0,-50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,-10,-10,-10,0.2,-50,-50,FALSE,0,0,0,TRUE,loss,4,219,,,,,,,,,,,
,evan-run-trial,223,2295393,0.0-223.0,1,aug_19_2019,1716,,,,3058.575,TEST,1,1,1,4,TRUE,0.4,-20,0,-50,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,-20,-20,-20,0.6,-50,-50,FALSE,0,0,0,FALSE,loss,2,220,,,,,,,,,,,
,evan-run-trial,224,2306384,0.0-224.0,1,aug_19_2019,1716,,,,2840.485,TEST,1,1,1,4,TRUE,0.8,-40,0,-90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,-40,-40,-40,0.2,-90,-90,FALSE,0,0,0,FALSE,loss,4,221,,,,,,,,,,,
,evan-run-trial,225,2317845,0.0-225.0,1,aug_19_2019,1716,,,,3304.865,TEST,1,1,1,4,TRUE,0.8,-20,-70,0,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Butterfly.png,50,2,0,3,-20,-20,-20,0.8,-70,-70,TRUE,0,0,0,FALSE,loss,4,222,,,,,,,,,,,
,evan-run-trial,226,2330039,0.0-226.0,1,aug_19_2019,1716,,,,4036.425,TEST,1,1,1,4,TRUE,0.4,-40,0,-70,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Hand.png,50,2,0,3,-40,-40,-40,0.6,-70,-70,FALSE,0,0,0,TRUE,loss,2,223,,,,,,,,,,,
,evan-run-trial,227,2341699,0.0-227.0,1,aug_19_2019,1716,,,,3507.43,TEST,1,1,1,4,TRUE,0.2,-70,0,-90,Stimuli/Evan_Stimuli/Scissors.png,Stimuli/Evan_Stimuli/Girl.png,Stimuli/Evan_Stimuli/House.png,Stimuli/Evan_Stimuli/Zebra.png,49,1,1,2,-90,-70,-70,0.8,-90,-90,FALSE,0,0,0,TRUE,loss,1,224,,,,,,,,,,,
,html-button-response,228,2341703,0.0-228.0,1,aug_19_2019,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,75,-24,,
,html-button-response,228,2404997,0.0-228.0,1,aug_19_2019,1716,,,,63293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"You have finished the task. Thank you for your contribution to science! 		 			For the attention checks in the first task, you got 0 percent correct. 					On four randomly selected choice games from the first task the average number of points you collected was 0. 					For the attention checks in the second task, you got 75 percent correct. On four randomly selected games from the second task, 					the average number of points you collected was -24. 					 Your bonus will be based on these results. You should receive your payment and bonus shortly.",0
